Drug,KW_stat,p_value,p_fdr,significant_fdr
SELAMECTIN (BRD:BRD-A58564983-001-04-6),4.827571489543312,0.08947591958926263,0.4831834524092658,False
"L-798,106 (BRD:BRD-K43905307-001-01-2)",4.818181818181827,0.08989698196504742,0.4831834524092658,False
BMS-690514 (BRD:BRD-K76239644-001-02-6),4.797044334975368,0.09085211834255523,0.4831834524092658,False
SUNITINIB (BRD:BRD-K42828737-001-03-3),4.788291019325513,0.09125061839027655,0.4831834524092658,False
EXELBINE (BRD:BRD-K69280563-001-01-8),4.787220026350454,0.09129949586159852,0.4831834524092658,False
CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),4.7727495312145445,0.09196246580066836,0.4831834524092658,False
A-61603 (BRD:BRD-A83650191-004-02-8),4.7692982456140385,0.09212129717136183,0.4831834524092658,False
BARDOXOLONE-METHYL (BRD:BRD-K69694239-001-02-2),4.747934823796896,0.09311058447036687,0.4831834524092658,False
AZD2858 (BRD:BRD-K85849709-001-01-5),4.744400527009219,0.09327527015933153,0.4831834524092658,False
OTS167 (BRD:BRD-K53417444-003-03-1),4.744400527009219,0.09327527015933153,0.4831834524092658,False
MOLIBRESIB (BRD:BRD-K08109215-001-06-4),4.744384212176858,0.093276031047633,0.4831834524092658,False
CHLORPROPAMIDE (BRD:BRD-K97746869-001-27-0),4.740929705215422,0.0934372816171417,0.4831834524092658,False
PODOPHYLLOTOXIN (BRD:BRD-K47869605-001-32-0),4.710144927536234,0.09488663044270652,0.48507185556835336,False
PHENIRAMINE (BRD:BRD-A23072235-050-18-5),4.707936507936509,0.09499146305786613,0.48507185556835336,False
LY2183240 (BRD:BRD-K37865504-001-04-1),4.702239789196312,0.0952624185879159,0.48507185556835336,False
THIOMERSAL (BRD:BRD-K61443650-236-13-1),4.702239789196312,0.0952624185879159,0.48507185556835336,False
IXABEPILONE (BRD:BRD-K03601870-001-01-2),4.680375180375179,0.0963095698055499,0.48853213080754126,False
IDARUBICIN (BRD:BRD-K69650333-003-14-0),4.661654135338338,0.09721531019073175,0.4912515104314924,False
XL-647 (BRD:BRD-K03765900-001-01-9),4.648237968927617,0.09786963074507495,0.49268461840986594,False
IPATASERTIB (BRD:BRD-K71480163-001-01-4),4.6330508474576195,0.09861563857342752,0.4933943354850738,False
ICI-162846 (BRD:BRD-K11071038-001-01-7),4.62638804764789,0.09894471453986432,0.4933943354850738,False
PARBENDAZOLE (BRD:BRD-K02407574-001-09-7),4.618686868686865,0.09932644448782454,0.4933943354850738,False
EPOTHILONE-A (BRD:BRD-K71823332-001-03-7),4.615283267457187,0.09949562220466499,0.4933943354850738,False
TECASTEMIZOLE (BRD:BRD-K48195801-001-01-6),4.604282022886683,0.10004441801695135,0.4942714927305887,False
PF-477736 (BRD:BRD-K03063480-001-06-6),4.560245310245307,0.10227166180298188,0.5010954831090421,False
DOFETILIDE (BRD:BRD-K86887724-001-10-6),4.556028771531328,0.10248750546198711,0.5010954831090421,False
TASELISIB (BRD:BRD-K44844162-001-01-6),4.55467720685111,0.10255678811562034,0.5010954831090421,False
PERUVOSIDE (BRD:BRD-A72716251-001-01-5),4.539682539682545,0.1033285801434009,0.5012352444969549,False
PARICALCITOL (BRD:BRD-K60585088-001-01-5),4.537082988695891,0.10346297141995525,0.5012352444969549,False
TAMIBAROTENE (BRD:BRD-K36627727-001-05-4),4.5281310129559005,0.10392710838584479,0.5012352444969549,False
SCH-58261 (BRD:BRD-K81225797-001-02-3),4.511443661971838,0.10479787007789637,0.5012352444969549,False
NSC-3852 (BRD:BRD-K13169950-001-14-4),4.51140350877192,0.10479997408393103,0.5012352444969549,False
DALCETRAPIB (BRD:BRD-K18849474-001-04-4),4.510481366459628,0.10484830547039388,0.5012352444969549,False
BEKANAMYCIN (BRD:BRD-K73425385-065-04-8),4.502018978396922,0.10529287886958791,0.5015564014970693,False
XYLAZINE (BRD:BRD-K21565985-001-22-5),4.488896788223487,0.10598598674674382,0.5023554042138093,False
BETA-LAPACHONE (BRD:BRD-K28061410-001-06-6),4.470355731225297,0.10697310132470028,0.5023554042138093,False
FINAFLOXACIN (BRD:BRD-K98384930-003-01-5),4.465643274853806,0.107225451541755,0.5023554042138093,False
DIENOGEST (BRD:BRD-K50853363-001-02-3),4.462493682766587,0.1073944427870649,0.5023554042138093,False
ISTRADEFYLLINE (BRD:BRD-K87774949-001-03-9),4.455882352941174,0.10775004024761642,0.5023554042138093,False
AVN-944 (BRD:BRD-K62196610-001-01-6),4.452709359605905,0.10792112100104558,0.5023554042138093,False
HYOSCYAMINE (BRD:BRD-K40530731-001-11-6),4.4492753623188435,0.10810658059078214,0.5023554042138093,False
TAK-901 (BRD:BRD-K01683783-001-02-6),4.428853754940704,0.10921609051689188,0.5023813946885681,False
AEE788 (BRD:BRD-K40718343-001-02-6),4.425559947299078,0.10939610710797608,0.5023813946885681,False
BIBX-1382 (BRD:BRD-K70914287-300-02-8),4.420443823378357,0.10967630736018869,0.5023813946885681,False
VU0238429 (BRD:BRD-K24187789-001-01-7),4.418313570487484,0.1097931887312654,0.5023813946885681,False
TEPOXALIN (BRD:BRD-K89714990-001-01-5),4.40828625235404,0.11034503657992462,0.5023813946885681,False
BIX-01294 (BRD:BRD-K26818574-305-04-3),4.407647907647913,0.11038026128597585,0.5023813946885681,False
CLOFAZIMINE (BRD:BRD-K56614220-001-19-0),4.389505374799498,0.11138610528614028,0.5052291260248479,False
KIN001-201 (BRD:BRD-K52751261-001-06-1),4.380612244897959,0.11188249363153785,0.5057545375384823,False
CPI-1189 (BRD:BRD-K11073688-001-01-6),4.333333333333329,0.11455884399268802,0.5099710303721339,False
METHOTREXATE (BRD:BRD-K59456551-001-22-6),4.328116710875335,0.11485803913925936,0.5099710303721339,False
MEVASTATIN (BRD:BRD-K94441233-001-13-0),4.323232323232332,0.11513888753631614,0.5099710303721339,False
GS-39783 (BRD:BRD-K75478907-001-02-3),4.318181818181818,0.11543000972664089,0.5099710303721339,False
A-674563 (BRD:BRD-K78177893-001-02-4),4.315789473684205,0.1155681665141398,0.5099710303721339,False
NSC-697923 (BRD:BRD-K20605374-001-05-4),4.309617918313563,0.11592533497131625,0.5099710303721339,False
AS-703026 (BRD:BRD-K89014967-001-04-3),4.299128457749148,0.11653492926759623,0.5099710303721339,False
PONATINIB (BRD:BRD-K44227013-001-06-4),4.298673740053047,0.11656142752706498,0.5099710303721339,False
ICG-001 (BRD:BRD-K94455792-001-01-8),4.29220779220779,0.11693887739667452,0.5099710303721339,False
FLUDARA (BRD:BRD-K66788707-001-14-3),4.275000000000006,0.11794934810730216,0.5099710303721339,False
SALINOMYCIN (BRD:BRD-A28301258-001-03-0),4.262018140589575,0.11871743915034992,0.5099710303721339,False
VOLASERTIB (BRD:BRD-K69776681-001-03-8),4.261727927245147,0.11873466709279325,0.5099710303721339,False
LB42708 (BRD:BRD-K18834913-001-01-1),4.2602108036890485,0.1188247688425305,0.5099710303721339,False
WHI-P154 (BRD:BRD-K07487750-001-03-3),4.251317594397524,0.11935431207387022,0.5099710303721339,False
METARAMINOL (BRD:BRD-K96253961-046-03-1),4.248196248196251,0.11954073056949639,0.5099710303721339,False
MYCOPHENOLATE-MOFETIL (BRD:BRD-K92428153-001-04-4),4.245614035087719,0.11969517006770698,0.5099710303721339,False
CIMETIDINE (BRD:BRD-K34157611-001-16-0),4.244000897062115,0.11979175142739563,0.5099710303721339,False
PP-1 (BRD:BRD-K47598052-001-15-8),4.2258681683633,0.12088276538356751,0.5099710303721339,False
AG-14361 (BRD:BRD-K00615600-001-12-9),4.225729927007297,0.12089112117104504,0.5099710303721339,False
"HYDROXYTACRINE-MALEATE-(R,S) (BRD:BRD-A98299281-050-09-6)",4.219092331768391,0.12129300084598227,0.5099710303721339,False
ALVESPIMYCIN (BRD:BRD-K83988098-001-02-0),4.2040924592648565,0.12220611047198104,0.5099710303721339,False
NIMORAZOLE (BRD:BRD-K79145628-001-05-5),4.201923076923068,0.12233873827814092,0.5099710303721339,False
AJMALINE (BRD:BRD-A48300215-001-04-8),4.200501253132842,0.1224257412644806,0.5099710303721339,False
CCT137690 (BRD:BRD-K03289018-001-02-7),4.196969696969688,0.12264210892744559,0.5099710303721339,False
MARIMASTAT (BRD:BRD-K21396683-001-04-8),4.196969696969688,0.12264210892744559,0.5099710303721339,False
DABRAFENIB (BRD:BRD-K09951645-001-11-8),4.181437264369343,0.12359828219118822,0.5099710303721339,False
K-858 (BRD:BRD-A67748489-001-10-0),4.179824561403507,0.12369798604209097,0.5099710303721339,False
THONZONIUM (BRD:BRD-K13387373-004-14-5),4.172222222222217,0.12416907784775183,0.5099710303721339,False
LY2090314 (BRD:BRD-K78055238-001-01-8),4.170619235836625,0.12426863841162991,0.5099710303721339,False
SUXIBUZONE (BRD:BRD-K78815826-001-14-6),4.165223665223678,0.12460434114173363,0.5099710303721339,False
MK-2461 (BRD:BRD-K56405753-001-02-4),4.153860640301322,0.12531429716087605,0.5099710303721339,False
BUSULFAN (BRD:BRD-K23204545-001-16-4),4.153759398496234,0.12532064084426017,0.5099710303721339,False
METHIAZOLE (BRD:BRD-K02764365-001-13-6),4.149538866930172,0.12558537994122507,0.5099710303721339,False
ALPELISIB (BRD:BRD-K54997624-001-06-0),4.139560439560427,0.12621351789169685,0.5099710303721339,False
GTP-14564 (BRD:BRD-K16664969-001-03-3),4.139051332033792,0.12624565010717234,0.5099710303721339,False
SARAFLOXACIN (BRD:BRD-K08525451-003-05-2),4.131161971830994,0.12674463232661995,0.5104352010972057,False
COLFORSIN-DAPROATE (BRD:BRD-K19388745-003-01-7),4.1167372881355915,0.12766206237499256,0.5123433516129201,False
HA14-1 (BRD:BRD-K18163608-001-05-6),4.111403508771943,0.12800297740122624,0.5123433516129201,False
CURCUMIN (BRD:BRD-K07572174-001-39-4),4.101449275362313,0.12864165121695592,0.5123433516129201,False
RIBAVIRIN (BRD:BRD-K60369935-001-18-3),4.09810827573986,0.12885672666276024,0.5123433516129201,False
FLUBENDAZOLE (BRD:BRD-K86003836-001-10-5),4.088274044795767,0.1294918903740171,0.5123433516129201,False
ALEXIDINE (BRD:BRD-A27883417-300-01-6),4.087662337662337,0.1295315019879166,0.5123433516129201,False
TEROXIRONE (BRD:BRD-A39935389-001-05-9),4.070238095238096,0.13066492622971396,0.51247180165565,False
NOCODAZOLE (BRD:BRD-K12539581-001-23-7),4.06982872200264,0.13069167432891518,0.51247180165565,False
CID-5458317 (BRD:BRD-A08840375-001-01-3),4.067821067821072,0.1308229320411482,0.51247180165565,False
ATIPAMEZOLE (BRD:BRD-K39252998-003-01-5),4.0634920634920775,0.1311064052392182,0.51247180165565,False
ETHACRIDINE-LACTATE-MONOHYDRATE (BRD:BRD-K24715592-406-02-1),4.040412244603285,0.13262812464816712,0.5162093082174276,False
GALETERONE (BRD:BRD-A07986123-001-02-8),4.02994227994229,0.1333242510521594,0.5162093082174276,False
ALVOCIDIB (BRD:BRD-K87909389-003-03-4),4.029935581659714,0.13332469757466098,0.5162093082174276,False
CEBRANOPADOL (BRD:BRD-K48141473-001-01-7),4.010511363636366,0.134625869907477,0.5162093082174276,False
JNJ-7706621 (BRD:BRD-K11636097-001-03-1),4.008771929824562,0.13474300723327992,0.5162093082174276,False
DVD-111 (BRD:BRD-K22520627-001-01-7),4.00426136363636,0.1350472337890965,0.5162093082174276,False
ENTOSPLETINIB (BRD:BRD-K76719364-001-02-5),4.003129890453844,0.13512365656634162,0.5162093082174276,False
NEMORUBICIN (BRD:BRD-K51911221-001-01-2),3.99670619235836,0.13555835106687902,0.5162093082174276,False
KF-38789 (BRD:BRD-A54927599-001-16-9),3.99670619235836,0.13555835106687902,0.5162093082174276,False
HEXAMETHYLENEBISACETAMIDE (BRD:BRD-K04710043-001-17-8),3.964741095480402,0.13774232522583654,0.5230272863575336,False
CD-437 (BRD:BRD-K28907958-001-04-3),3.9545454545454533,0.13844630372403996,0.524202671365382,False
BMS-986020 (BRD:BRD-K23952234-236-01-8),3.941489361702118,0.1393530440229519,0.5261369190525655,False
DU-728 (BRD:BRD-K08859203-001-01-9),3.9279461279461287,0.14029989167450402,0.5267545467290771,False
(+)-CAMPTOTHECIN (BRD:BRD-K37890730-001-15-1),3.9176548089591563,0.14102368775106644,0.5267545467290771,False
GDC-0152 (BRD:BRD-K68938568-001-01-7),3.916305916305916,0.14111883274072431,0.5267545467290771,False
CICLOPIROX (BRD:BRD-K13044802-213-20-7),3.909322033898299,0.14161247278680728,0.5267545467290771,False
NORGESTREL (BRD:BRD-A14886633-001-01-6),3.902813852813845,0.14207404318379446,0.5267545467290771,False
U-0126 (BRD:BRD-K18787491-001-08-6),3.890645586297751,0.14294107549052787,0.5267545467290771,False
ML133 (BRD:BRD-K33743361-003-02-6),3.890645586297751,0.14294107549052787,0.5267545467290771,False
MK-8745 (BRD:BRD-K25279140-001-01-5),3.888167388167389,0.14311830342235063,0.5267545467290771,False
NOREPINEPHRINE (BRD:BRD-K87349682-347-03-8),3.888010540184439,0.14312952777108148,0.5267545467290771,False
AFURESERTIB (BRD:BRD-K25412176-001-01-9),3.883116883116884,0.14348016998941002,0.5267545467290771,False
PF-3845 (BRD:BRD-K68997413-001-05-1),3.8627819548872253,0.14494644096616024,0.5274855417957941,False
LAPPACONITE (BRD:BRD-A05906449-004-01-1),3.856389986824766,0.1454104285303518,0.5274855417957941,False
DEOXYCORTICOSTERONE-ACETATE (BRD:BRD-K24556098-001-16-7),3.854413702239782,0.14555418573914367,0.5274855417957941,False
DIAZOOXONORLEUCINE (BRD:BRD-K38458514-001-01-8),3.8513513513513513,0.1457772254470357,0.5274855417957941,False
VANOXERINE (BRD:BRD-K32501161-300-06-2),3.849143610013172,0.14593823350011215,0.5274855417957941,False
GGTI-298 (BRD:BRD-K19669037-001-01-1),3.8474658869395744,0.14606070683284592,0.5274855417957941,False
BMS-626529 (BRD:BRD-K97883416-001-01-4),3.8329725829725874,0.14712300233786588,0.529439896653996,False
SELUMETINIB (BRD:BRD-K57080016-001-15-9),3.8292293661650736,0.14739861682616898,0.529439896653996,False
SPARFLOXACIN (BRD:BRD-K07612980-001-05-3),3.8162698412698433,0.14835682597943653,0.531437068324997,False
RITODRINE (BRD:BRD-K14003026-003-09-0),3.8109173931091593,0.1487543938426628,0.531437068324997,False
PINDOLOL (BRD:BRD-A97701745-001-16-0),3.79815772462831,0.14970645598799423,0.5334045040430143,False
OMEPRAZOLE (BRD:BRD-A55962179-001-22-1),3.7894736842105274,0.1503578977083765,0.533739484644807,False
NORETHINDRONE (BRD:BRD-K92073408-001-15-7),3.7862068965517226,0.15060369205553248,0.533739484644807,False
POLYDATIN (BRD:BRD-K43236057-001-07-1),3.7633477633477668,0.15233490162558833,0.5375576669791934,False
PINOMETOSTAT (BRD:BRD-K26531771-001-02-2),3.76131221719457,0.15249002291283364,0.5375576669791934,False
MEXENEONE (BRD:BRD-K18613660-001-05-5),3.734848484848496,0.1545211587127101,0.5395356846939471,False
PF-4981517 (BRD:BRD-K78318619-001-02-7),3.728118712273646,0.15504198060258187,0.5395356846939471,False
SATRAPLATIN (BRD:BRD-K42497885-001-01-1),3.723196881091618,0.15542399569055784,0.5395356846939471,False
TYRPHOSTIN-A9 (BRD:BRD-K40255344-001-17-6),3.7226613965744377,0.15546561483355623,0.5395356846939471,False
MOZAVAPTAN (BRD:BRD-A31095847-001-02-3),3.721500721500732,0.15555586355036008,0.5395356846939471,False
TEZACAFTOR (BRD:BRD-K97101532-001-02-8),3.720550847457626,0.15562976033565032,0.5395356846939471,False
BENDAMUSTINE (BRD:BRD-K17068645-003-04-2),3.7171717171717233,0.1558929292117951,0.5395356846939471,False
EVACETRAPIB (BRD:BRD-K16551357-001-03-2),3.7024943310657648,0.15704118777355575,0.5400788154085131,False
ISOPROPYL-MYRISTATE (BRD:BRD-K13409143-001-01-9),3.7004548408057247,0.1572014114397676,0.5400788154085131,False
URIDINE (BRD:BRD-K13050303-001-17-3),3.6957172806229535,0.15757422839989363,0.5400788154085131,False
DOXORUBICIN (BRD:BRD-K92093830-003-30-8),3.691558441558442,0.15790223223881286,0.5400788154085131,False
PD-318088 (BRD:BRD-A57798112-001-03-7),3.681818181818187,0.15867311223579436,0.5400788154085131,False
FOSBRETABULIN (BRD:BRD-K06814349-304-02-7),3.6669571807502734,0.15985652410735243,0.5400788154085131,False
WP1066 (BRD:BRD-K05445342-001-05-3),3.6666666666666714,0.15987974607969352,0.5400788154085131,False
LEVOCETIRIZINE (BRD:BRD-K27184429-300-01-3),3.6646903820816874,0.16003780809952978,0.5400788154085131,False
TRIAPINE (BRD:BRD-K01669786-001-02-2),3.6646903820816874,0.16003780809952978,0.5400788154085131,False
FENOPROFEN (BRD:BRD-A81129465-001-03-8),3.66374269005847,0.1601136593460904,0.5400788154085131,False
FRUQUINTINIB (BRD:BRD-K70504253-001-01-3),3.6551345206517567,0.1608042872925054,0.5410351843335182,False
OSI-420 (BRD:BRD-K73309154-003-02-8),3.648880105401844,0.16130794279305793,0.5413592322524595,False
212631-79-3 (BRD:BRD-K05104363-001-10-0),3.625,0.16324551245395838,0.5444146053013121,False
TERIFLUNOMIDE (BRD:BRD-A42699921-001-03-6),3.6225296442687664,0.16344727427782055,0.5444146053013121,False
MAYTANSINOL-ISOBUTYRATE (BRD:BRD-K15898725-001-01-7),3.6225296442687664,0.16344727427782055,0.5444146053013121,False
PALOMID-529 (BRD:BRD-A50998626-001-02-1),3.61086858347132,0.16440304218839816,0.5462291076709529,False
PRIMAQUINE (BRD:BRD-A55913614-316-09-6),3.6020864919500393,0.1651265307430293,0.5471252374109703,False
LURASIDONE (BRD:BRD-K51143828-003-03-1),3.5976150392816884,0.1654961214741987,0.5471252374109703,False
K-RAS(G12C)-INHIBITOR-6 (BRD:BRD-K26305185-001-02-1),3.5923032407407454,0.16593624670791857,0.5472190369102328,False
PJ-34 (BRD:BRD-K11853856-001-01-7),3.5840643274853834,0.16662122377718883,0.5481178376234752,False
MOMELOTINIB (BRD:BRD-K87737963-001-06-0),3.571392322432555,0.16768028784529906,0.5502397593738332,False
ALBENDAZOLE (BRD:BRD-K79131256-001-17-9),3.5599773242630306,0.16864005927656975,0.5518886883898241,False
NALTREXONE (BRD:BRD-K88172511-003-20-3),3.5555555555555856,0.1690133154060635,0.5518886883898241,False
SID-7969543 (BRD:BRD-A43885598-001-08-1),3.5456140350877234,0.16985553156643354,0.5532794153230152,False
PREDNISOLONE-ACETATE (BRD:BRD-A01643550-001-04-9),3.5386597938144417,0.17044716773957283,0.5538491098432575,False
OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7),3.5324675324675354,0.17097571224301927,0.554157250809767,False
GSK-1070916 (BRD:BRD-K36740062-001-06-6),3.5223665223665392,0.17184141020702906,0.554157250809767,False
TANAPROGET (BRD:BRD-K99604664-001-01-1),3.5162337662337677,0.17236914964899605,0.554157250809767,False
MK 0457 (BRD:BRD-K59369769-001-22-9),3.4983705949223207,0.17391557520940126,0.554157250809767,False
FLUFENAMIC-ACID (BRD:BRD-K44067360-001-30-3),3.498347107438014,0.1739176176410659,0.554157250809767,False
AZACITIDINE (BRD:BRD-K03406345-001-21-1),3.497006441834017,0.17403423940834717,0.554157250809767,False
CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),3.488721804511279,0.17475663985943996,0.554157250809767,False
ESTRAMUSTINE (BRD:BRD-A70858459-001-01-7),3.4850701023114823,0.17507601093583264,0.554157250809767,False
BERBERINE (BRD:BRD-K14796088-003-26-8),3.483405483405491,0.17522178901254742,0.554157250809767,False
RIBITOL (BRD:BRD-K49313711-001-05-4),3.480038265306122,0.1755170424781919,0.554157250809767,False
PCI-24781 (BRD:BRD-K12867552-001-04-7),3.4795783926218604,0.17555740486513297,0.554157250809767,False
SU3327 (BRD:BRD-K32730239-001-01-0),3.4749670619235786,0.1759626484888801,0.554157250809767,False
3-DEAZANEPLANOCIN-A (BRD:BRD-K77791657-003-01-7),3.4749670619235786,0.1759626484888801,0.554157250809767,False
ABT-751 (BRD:BRD-K91623615-001-05-0),3.4647392290249286,0.176864811598714,0.5556816421151086,False
BIRINAPANT (BRD:BRD-K71221037-001-01-6),3.455838041431245,0.1776537192837103,0.5568438512454033,False
DIGITOXIGENIN (BRD:BRD-K18518344-001-15-9),3.4433465085638915,0.17876677524589427,0.557943663801227,False
TETRAMETHYLTHIURAM-MONOSULFIDE (BRD:BRD-K36889451-001-01-1),3.4421052631578988,0.17887775640030304,0.557943663801227,False
CAPIVASERTIB (BRD:BRD-K99023089-001-03-7),3.43174603174603,0.17980667808868894,0.557943663801227,False
LOMITAPIDE (BRD:BRD-K92213669-001-01-3),3.431023641851106,0.17987163508269738,0.557943663801227,False
CETRIMONIUM (BRD:BRD-K47079459-004-04-6),3.424242424242408,0.18048254452446463,0.557943663801227,False
TORASEMIDE (BRD:BRD-K30480208-001-18-5),3.4237882653061233,0.1805235330583353,0.557943663801227,False
R406 (BRD:BRD-K20285085-074-04-5),3.4058441558441643,0.18215048772649153,0.5616658890684623,False
GW-843682X (BRD:BRD-K90382497-001-10-7),3.390645586297751,0.1835399740185189,0.5618457793708479,False
OSIMERTINIB (BRD:BRD-K42805893-001-04-9),3.386851079954525,0.18388852635780573,0.5618457793708479,False
JTC-801 (BRD:BRD-K17705806-003-04-4),3.385375494071141,0.18402424807571688,0.5618457793708479,False
GLASDEGIB (BRD:BRD-K34341643-001-01-4),3.379717573913622,0.18454558239635002,0.5618457793708479,False
CYCLOVALONE (BRD:BRD-K59866480-001-07-3),3.3748353096179216,0.18499663286319007,0.5618457793708479,False
PARDOPRUNOX (BRD:BRD-K11851476-003-01-7),3.3741765480895936,0.18505757723189067,0.5618457793708479,False
IXAZOMIB-CITRATE (BRD:BRD-A66419424-001-02-4),3.368686868686865,0.18556622838049422,0.5618457793708479,False
KP-1212 (BRD:BRD-K46690591-001-01-2),3.368421052631575,0.18559089326094977,0.5618457793708479,False
ALMOREXANT (BRD:BRD-K84810405-003-01-1),3.351599469998101,0.18715844245816685,0.565303568242963,False
CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),3.3459595959595987,0.18768696232465404,0.5656144510872227,False
EXEL-2880 (BRD:BRD-K03449891-001-08-6),3.3231906025009437,0.1898358929707199,0.5678162589634244,False
LATREPIRDINE (BRD:BRD-K55703048-001-07-7),3.3173988621997443,0.19038642982356935,0.5678162589634244,False
ZALEPLON (BRD:BRD-K92657060-001-05-7),3.3142857142857167,0.19068301114750127,0.5678162589634244,False
PHA-848125 (BRD:BRD-K60997853-001-02-3),3.3128457749147344,0.1908203465678029,0.5678162589634244,False
RESIQUIMOD (BRD:BRD-K76210423-001-01-6),3.3098005430242226,0.19111111397753824,0.5678162589634244,False
MECHLORETHAMINE (BRD:BRD-K12829205-003-02-8),3.308823529411761,0.19120449586444924,0.5678162589634244,False
PACRITINIB (BRD:BRD-K19034817-001-01-4),3.3048340548340605,0.19158627925433563,0.5678162589634244,False
BI-D1870 (BRD:BRD-A81370665-001-03-6),3.2926136363636322,0.1927604952065098,0.5678162589634244,False
VORELOXIN (BRD:BRD-K23677682-003-01-2),3.284600389863551,0.19353436315170083,0.5678162589634244,False
FOSCARNET (BRD:BRD-K85146014-314-05-4),3.27994227994229,0.19398564064129364,0.5678162589634244,False
OXIPEROMIDE (BRD:BRD-K78096648-001-05-7),3.279314888010532,0.19404650269979323,0.5678162589634244,False
OLEOYLETHANOLAMIDE (BRD:BRD-K66956375-001-11-3),3.274319066147859,0.19453181946675652,0.5678162589634244,False
ZOLMITRIPTAN (BRD:BRD-K54314721-001-10-2),3.2720561092654274,0.19475205259763742,0.5678162589634244,False
GAMMA-AMINOBUTYRIC-ACID (BRD:BRD-K77245796-003-01-6),3.2679802955665007,0.19514934382333032,0.5678162589634244,False
NVP-BVU972 (BRD:BRD-K77943374-001-02-8),3.267857142857139,0.19516136077851762,0.5678162589634244,False
IDOXURIDINE (BRD:BRD-K76634210-001-14-7),3.2669121363078433,0.19525359694980055,0.5678162589634244,False
AFOBAZOLE (BRD:BRD-K37793595-003-01-7),3.2600753295668494,0.19592219462090787,0.5685165865746432,False
TELATINIB (BRD:BRD-K84564571-001-02-4),3.246336004620609,0.1972727475791342,0.5711884129252055,False
NOBILETIN (BRD:BRD-K06753942-001-14-5),3.2329012743798256,0.1986023614040155,0.5722257954045018,False
Y-39983 (BRD:BRD-K56751279-300-01-4),3.2270992366412234,0.19917934712050678,0.5722257954045018,False
D-7193 (BRD:BRD-K32372024-001-01-0),3.2240259740259773,0.19948564761631915,0.5722257954045018,False
MK-5108 (BRD:BRD-K53665955-001-03-0),3.2167325428194857,0.20021444308735392,0.5722257954045018,False
10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-02-4),3.2167325428194857,0.20021444308735392,0.5722257954045018,False
AZD 2171 (BRD:BRD-K86930074-001-05-0),3.2167325428194857,0.20021444308735392,0.5722257954045018,False
RI-1 (BRD:BRD-K79555887-001-01-0),3.2001755926251083,0.20187879300296377,0.5757444547230447,False
VALNEMULIN (BRD:BRD-K33813875-003-01-8),3.1919191919191974,0.20271391169011235,0.5768881983643669,False
THIOCOLCHICOSIDE (BRD:BRD-K26619122-001-02-1),3.1751788798420857,0.20441777963475938,0.5781751298565253,False
KENPAULLONE (BRD:BRD-K37312348-001-15-0),3.171277997364953,0.20481687358017966,0.5781751298565253,False
CEP-33779 (BRD:BRD-K37237504-001-02-7),3.166574381690673,0.20529913037401742,0.5781751298565253,False
ADAROTENE (BRD:BRD-K00152668-001-01-5),3.166353383458649,0.20532181699984484,0.5781751298565253,False
INDISULAM (BRD:BRD-K17610631-001-03-3),3.164039408866998,0.20555950921058858,0.5781751298565253,False
AZ 960 (BRD:BRD-K64888243-001-03-7),3.160807291666672,0.20589197399222176,0.5781751298565253,False
VX-745 (BRD:BRD-K91900765-001-07-6),3.1576733611216383,0.2062148524689719,0.5781751298565253,False
LICOCHALCONE-A (BRD:BRD-K26011976-001-01-0),3.1534914361001256,0.20664649110748648,0.5781751298565253,False
P276-00 (BRD:BRD-K51791723-003-01-7),3.147328533535415,0.2072842443005609,0.5785792044954968,False
GX15-070 (BRD:BRD-K15600710-066-05-8),3.143690791966648,0.20766161064285327,0.5785792044954968,False
SN38 (BRD:BRD-K89561498-001-01-7),3.1317523056653442,0.20890490034738768,0.5808255492922139,False
BROMOSPORINE (BRD:BRD-K44665581-001-01-8),3.127496556473826,0.2093498970584583,0.5808476267029041,False
ENTINOSTAT (BRD:BRD-K77908580-001-09-6),3.1212121212121247,0.21000875459078522,0.5814617392732365,False
LOMEFLOXACIN (BRD:BRD-A75850590-213-01-0),3.101020408163265,0.21213971166442547,0.5861407002121028,False
CIPROFIBRATE (BRD:BRD-A49358627-001-14-6),3.0817042606516267,0.214198498600923,0.5906012544411342,False
STATTIC (BRD:BRD-K17061841-001-03-5),3.064935064935071,0.2160020171967934,0.5943409541501832,False
CMPD-1 (BRD:BRD-K54095730-001-03-1),3.0474308300395165,0.21790078923780157,0.597880292887842,False
GDC-0349 (BRD:BRD-K43187018-001-03-3),3.0447957839262045,0.21818806775816657,0.597880292887842,False
HALOFANTRINE (BRD:BRD-A51964809-003-12-6),3.034255599472985,0.21934097429148883,0.5998027877230219,False
SONIDEGIB (BRD:BRD-K19796430-001-05-6),3.0269124931205167,0.22014777654468679,0.6007728850675333,False
KX2-391 (BRD:BRD-K29968218-001-03-2),3.0162337662337677,0.22132636920216386,0.6017335582668896,False
CHIR-98014 (BRD:BRD-K42973005-001-04-0),3.0129796839729126,0.22168676942158805,0.6017335582668896,False
VLX-600 (BRD:BRD-K89053832-001-01-0),2.998700454840817,0.2232751911216462,0.6017335582668896,False
