,ACH-000828,ACH-000117,ACH-000017,ACH-000554,ACH-000276,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000725,ACH-000643,ACH-000711,ACH-000248,ACH-000857,ACH-002499,ACH-000196,ACH-000258,ACH-000691,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000876,ACH-000668,ACH-002921,ACH-001396,ACH-001419,ACH-001389,ACH-001683,ACH-002400,ACH-000568,ACH-000111,ACH-000621,ACH-000755,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000859,ACH-000927,ACH-000768,ACH-000349,ACH-001662,ACH-001393,ACH-000573,ACH-000783,ACH-000759,ACH-000910,ACH-000147,ACH-000930,ACH-000624,ACH-000699,ACH-000044,ACH-000352,ACH-001390,ACH-001388,ACH-001395,ACH-000536,ACH-000642,ACH-001819,ACH-002401,ACH-000212,ACH-000849,ACH-000097,ACH-000288,ACH-001820,ACH-002399,ACH-001391,ACH-000934
FYTTD1,4.6657567024,5.0128054619,4.6547503471,4.3889951706,5.839413166,5.548596859,4.5975012779,6.4853429794,5.7129974365,5.5870680809,5.8035626411,4.3494501114,5.1150417328,5.0683999062,4.825729847,5.1744146347,4.8657999039,5.3705201149,4.5021905899,5.6827025414,5.6778349876,3.9989085197,3.6117389202,4.7654976845,6.1570196152,5.1268033981,4.2809042931,2.6962897778,4.3715729713,4.3508439064,4.4775152206,3.971773386,4.7914910316,5.2121295929,4.3070497513,5.105682373,5.5750761032,5.133752346,4.7640171051,4.51486063,5.3266487122,5.4622092247,4.3540077209,6.1148648262,1.3755732775,5.3315439224,3.6797952652,5.1410689354,4.6929960251,5.2902731895,6.1901230812,4.024230957,4.2457008362,3.1855716705,5.5675363541,6.4085726738,4.2184400558,1.6932349205,3.4529736042,4.7961826324,4.1586842537,5.349796772,4.5680747032,5.2758450508,4.6843643188,5.1143960953,5.014734745,4.8058342934,5.5086979866,5.9712815285,5.164331913
NAA60,5.4683065414,5.4760379791,5.4875569344,5.2280912399,5.2283682823,5.5598464012,5.7118525505,5.1290192604,5.4911828041,5.9391703606,5.6734828949,4.6472568512,5.694439888,5.6435647011,3.3851382732,5.4228420258,4.8038005829,5.6422858238,3.8891425133,5.3660459518,4.9752035141,4.6704268456,4.4455280304,6.0487875938,5.6152691841,6.3852758408,3.932826519,4.8433656693,5.0269770622,4.8650479317,5.0437207222,4.7565374374,5.2870106697,6.0260453224,5.1835260391,5.5805945396,6.1449866295,3.6498913765,4.6437754631,6.7931156158,5.2724823952,5.5721588135,4.0062980652,5.7771382332,4.7105145454,4.6254982948,5.5316214561,5.8956079483,5.3807711601,5.7233757973,5.8498415947,5.2424235344,4.3637666702,5.2192111015,4.8938183784,5.8415756226,3.5730471611,1.4563961029,4.7396268845,5.623708725,4.2867703438,5.6713018417,5.0108246803,4.8221487999,5.1663537025,6.9607319832,4.9501976967,4.4809436798,4.5874428749,4.3534078598,6.448577404
ZNF644,4.232714653,4.1815400124,4.0099291801,4.1533918381,5.9418315887,4.3343110085,5.2681536674,5.0642881393,3.3227632046,4.9406270981,4.1272864342,3.4940187931,3.6694803238,4.3423910141,3.6988184452,6.1747999191,5.3746118546,4.7875423431,4.5445718765,4.7372326851,4.2260074615,5.2807707787,4.2703795433,4.4950108528,5.2619934082,3.9207410812,4.2912349701,4.0545706749,5.9757218361,5.2287378311,4.7388324738,3.3426628113,4.3502707481,5.1303830147,3.6667792797,3.3322868347,4.2102251053,5.1172046661,4.4987678528,4.0079760551,4.9883437157,4.362631321,4.4070329666,4.2394895554,2.0975704193,5.1255931854,3.7677500248,4.9231300354,3.1552958488,4.4036903381,3.3016271591,5.0807900429,3.5235996246,4.9977622032,4.9195022583,4.4044060707,5.1325769424,1.9177830219,3.67887187,4.6583371162,4.4539651871,5.0603804588,4.8019914627,5.1156201363,5.08436203,5.0308656693,4.552438736,6.8613476753,5.4029984474,4.8512845039,4.0612750053
RPAP2,3.384516716,3.1333827972,3.7235147953,3.1303460598,3.0730712414,3.3767404556,4.261177063,4.3447856903,2.2135930061,3.5639634132,3.4831967354,2.1438603401,2.8621537685,4.0069084167,2.6579942703,4.1693639755,4.2949810028,2.6421539783,3.7377407551,3.53246665,3.7546629906,4.36906147,2.5180439949,2.9641287327,4.8970565796,2.1095845699,3.5291337967,3.0167832375,5.5148735046,3.3942670822,3.5069699287,2.0554039478,3.0849266052,3.4169774055,3.0058617592,2.0082895756,3.294829607,4.2103419304,3.8432905674,3.5309820175,3.7113957405,3.1940934658,3.6017203331,3.2610719204,2.3824265003,4.0849318504,2.9942121506,3.7782297134,2.6314115524,3.4735012054,2.6760056019,3.3905961514,2.5015282631,4.2293496132,3.7383139133,3.8698713779,4.3480625153,2.0697054863,2.9456732273,3.2617459297,3.5008020401,4.081697464,3.6195068359,3.9164671898,3.6008524895,3.0879633427,3.8331127167,5.2216296196,3.9981322289,4.8244829178,3.58268857
SLC66A2,3.3315660954,3.73097682,4.254752636,3.5128715038,4.2255063057,4.4284305573,5.0097055435,3.7819366455,2.9557108879,4.1347384453,3.8042705059,3.7774617672,4.2968025208,4.7026185989,3.2371675968,5.2819209099,5.132297039,3.6778690815,4.4048962593,5.4524803162,4.7305746078,2.9981160164,3.5513191223,3.790282011,4.7902507782,3.7298572063,3.0751869678,4.0925121307,4.2420229912,3.9024305344,2.6382591724,4.1964654922,5.3096857071,3.8048899174,3.5926485062,3.5871729851,3.5023941994,3.2786240578,4.9470491409,4.9926371574,4.1098618507,4.7099852562,4.2033967972,4.7390165329,2.9768621922,2.8240978718,3.7807404995,4.0600905418,3.4235365391,4.2321004868,3.4547944069,4.5115251541,2.6800768375,3.1362831593,3.8947305679,4.3511619568,3.7846190929,2.3815131187,2.3125257492,3.7033443451,4.7658371925,3.734210968,3.3486092091,4.4397163391,4.0727491379,5.2480754852,5.1190199852,5.7367429733,3.0975887775,4.0394983292,4.4693975449
ZMIZ2,5.1348247528,5.2110471725,6.1031346321,5.8047714233,4.5166015625,5.8997607231,5.6039171219,5.7824110985,4.6779589653,5.0572161674,6.0079936981,5.6552028656,3.9693992138,5.9695234299,4.2548131943,5.3472652435,5.8981189728,5.8771281242,5.7596459389,7.2995562553,4.7856969833,5.1253037453,4.8587965965,5.0967550278,6.4291639328,5.009853363,4.6901040077,4.8029947281,4.7192873955,4.728410244,4.132683754,5.4962639809,6.725605011,5.2848696709,4.5785102844,5.0398488045,4.3809924126,4.1629428864,6.2255544662,5.8105354309,5.623945713,6.2297053337,5.4855780602,5.7076239586,6.0816440582,4.1356086731,5.3686180115,5.6983599663,5.5469594002,4.6677331924,5.3815774918,3.7915849686,3.7462160587,5.5888705254,6.7815694809,5.5583229065,3.4998075962,2.317440033,5.0353159904,5.2909145355,5.6478295326,4.2076506615,4.7310256958,4.2788696289,6.2748727798,5.3201198578,5.1027126312,5.5433750153,5.0016040802,3.4027657509,5.9131121635
EEPD1,1.6242413521,1.2284739017,1.0325311422,1.4730387926,1.689804554,1.2081613541,2.8657684326,1.2989280224,1.5150008202,1.8022594452,0.2181884646,1.2185889482,0.9058776498,1.4910372496,0.6834673882,1.6858100891,1.9762792587,6.5880160332,0.8106380701,2.6527228355,1.614413023,2.9099574089,0.3636723459,1.9008803368,4.2195558548,0.2799597383,2.0009303093,1.4831992388,3.649189949,1.5484119654,2.8569419384,2.353266716,1.5186560154,2.1492657661,1.2183595896,1.0493937731,1.703742981,3.5231730938,0.9254981875,1.9612529278,2.2058179379,2.5486438274,2.4451069832,0.6694341302,2.5234792233,0.618935883,3.5734350681,1.5109163523,1.06283319,1.3079297543,1.1685842276,2.216085434,1.3128278255,3.2592799664,0.9114461541,1.929192543,0.3716135025,0.6353030801,0.9846061468,1.0317127705,1.662807107,0.7439371347,2.5224149227,0.2969659567,1.9520614147,1.9833712578,2.6816718578,1.8532850742,2.1378576756,0.3617796004,1.8100893497
CALD1,4.5879769325,4.6970896721,3.7124087811,0.8795646429,8.9110383987,1.6828968525,7.7003078461,5.3045582771,0.172378704,1.903211832,2.912375927,6.1187396049,6.5024199486,3.8068499565,6.143974781,6.6497550011,5.1749334335,4.1785950661,4.5106706619,5.283244133,10.8883705139,3.0398104191,4.1888122559,4.3997249603,4.6033830643,0.0,1.1434195042,2.6390352249,6.3822193146,4.670296669,2.7816302776,1.0425182581,9.6016740799,8.3959369659,3.9906010628,0.380849123,0.281136781,6.2630157471,4.9863610268,4.0588707924,3.9875209332,1.0134122372,6.3309025764,0.5312741399,3.3213927746,0.082233876,5.774096489,0.7661982179,1.6257146597,0.2001967281,2.1846358776,5.8647828102,3.5464377403,8.4378480911,2.1419787407,1.0977928638,4.679710865,2.7158341408,0.3439171612,6.4631743431,6.9707503319,0.3469069898,4.8711390495,6.131875515,6.304271698,2.0966262817,7.2666835785,6.6394248009,6.6559729576,5.7231378555,5.2995414734
BICC1,0.0224558804,0.0131635061,0.1847741157,0.0668166429,5.3689393997,0.0174901038,4.7137122154,0.5549689531,0.0109559586,0.0558356307,0.0369308926,0.3710179329,0.7739322186,0.0364991128,0.7146701813,2.5028321743,1.0269700289,0.0125515107,0.1396070123,3.19516325,3.8663146496,0.9971138835,0.0227654986,0.0190684833,0.5889043212,0.0,0.0455254465,1.0214797258,3.620187521,0.0,0.7567244172,0.1665663421,3.6390817165,3.2486577034,0.004248247,0.0241182279,0.0180273466,2.048358202,0.3185239434,0.0323223434,1.8457750082,0.1224686429,2.3864467144,0.0299673229,1.0414812565,0.2968591154,1.0332926512,0.0126845138,0.0289792717,0.0259657092,0.0172449294,0.7999095917,0.0173988808,2.7847259045,0.0271172393,0.0439981557,1.677287221,0.334172368,0.0,0.0360798687,2.9607007504,0.0621175654,0.0959649161,0.4637260139,2.3228771687,0.3342536092,4.673500061,0.6412121654,0.4528315663,0.0660381988,0.6340188384
SLC25A16,6.3712644577,4.8964076042,4.4312419891,3.1710915565,4.1672935486,4.9351534843,4.2340183258,2.9470937252,3.6783874035,3.3290374279,4.6171398163,2.912866354,3.1471292973,3.4684138298,2.3735702038,3.6201758385,4.4720716476,3.651522398,4.1291179657,3.6372160912,3.0887622833,2.0069944859,2.7400403023,4.2549567223,2.9788618088,3.4157166481,2.176361084,1.5972832441,3.625118494,3.1463506222,1.7868723869,5.1610212326,3.6559586525,3.6344075203,5.2124915123,3.6522340775,4.7002286911,2.427595377,3.028781414,3.2366654873,3.4214482307,4.3603291512,3.393488884,4.1774234772,4.571015358,3.0590662956,3.9928591251,4.7008833885,4.6412396431,3.9402043819,5.3082261086,3.6828541756,2.7078649998,3.4761354923,4.0619750023,4.7938284874,1.5935401917,0.6308788657,3.5435082912,3.5628774166,3.7761249542,2.9102203846,2.1315038204,3.469260931,3.2491495609,5.589038372,3.6810219288,3.7677607536,2.7563102245,2.4023892879,3.8684298992
SSPN,0.4796579182,0.6482169032,0.3190074265,2.8734726906,2.792014122,1.0715636015,0.5910598636,3.6709535122,0.5194986463,0.1950287819,0.9959157109,5.241897583,1.1607652903,0.3599506617,3.4595234394,2.7689464092,0.431168288,0.9145331383,0.358928442,1.9432237148,3.6249780655,1.8951746225,0.0156702604,2.0772805214,3.8990015984,0.9772542715,0.0046869079,3.2255063057,0.2807627618,0.6362417936,2.5290088654,2.0156402588,3.0174338818,1.6175289154,0.2304944694,0.633272171,1.961512208,1.617524147,0.3291396797,0.2920219302,0.8038387299,1.1185922623,0.8745538592,3.0622668266,0.9155048132,0.3626752198,1.0346312523,0.1104741618,3.5560369492,0.5173623562,0.3226458132,0.7592138052,2.8828132153,0.2703028917,1.7036367655,1.4332051277,2.3245944977,0.0231474563,2.6117248535,0.7607216835,0.8661507368,0.6994814277,3.3420455456,1.809928894,2.7657809258,3.0491306782,1.5465216637,1.1770566702,2.8586513996,0.1556443274,2.2463228703
CCDC70,0.0254696887,0.0,0.0,0.0,0.0,0.0,0.0,0.0247863159,0.0,0.0,0.0,0.0208940022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572228879,0.0,0.0269076824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285055023,0.0645076483,0.0419017896,0.0,0.0,0.0289015006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741238534,0.0,0.0,0.0,0.0,0.0344636552,0.0,0.0317748785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703041404
ITIH5,0.0,0.014622381,0.0333250277,0.0561589822,0.0750807524,0.0346270502,0.0262802411,0.0954464823,0.0,0.0080508161,0.1218840703,0.0394304134,0.3566092253,0.0198698342,0.0402640291,0.2138038874,0.0703865811,0.0107540628,0.036383763,0.0104046185,0.5228201151,0.0047789379,0.0,0.0622198246,0.0446291268,0.0,0.0250245407,0.2309100479,0.6087089777,0.0,0.0694148391,0.1963036209,0.1010475978,0.0085241795,0.0028148361,0.0380849466,0.0084252162,0.0276268497,0.105455488,0.025588749,0.1203917563,0.0643089712,0.0125286281,0.0216090679,0.0230012164,0.0,0.490133673,0.0087651033,0.0089500723,0.0122039309,0.0,0.0464882664,0.329913497,0.0416425057,0.1213814989,0.0279905442,0.0634228662,0.0658507571,0.0,0.0856313258,0.053948205,0.0,0.0,0.0582375191,0.0589218512,0.5413839817,0.1133817881,0.0,0.0,0.0299475398,0.0111091509
ESX1,0.0,0.0268184692,0.1006547734,0.0,0.937541008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188919287,1.2169079781,0.0,0.0160512477,0.0,0.0,0.8756629229,0.0,0.2937624454,0.0,0.0,0.0,0.0,0.0,0.1745291352,0.1477156729,0.0,0.1610853523,0.0,0.0220268536,0.0409148671,0.0,0.0,0.0,0.2528406978,0.0,0.0,0.1707467884,0.0,0.0251167007,0.0,0.0377715752,0.0,0.0223734956,0.0,0.0,0.0,0.0,0.0,0.2594472468,0.0,0.0,0.0,0.0190442801,0.0,0.0,0.0,0.0513679236,0.0,0.0,0.0249664057,0.0322405212,0.0,0.0,0.5357713103,0.0,0.0,0.0567624681
PLA2G12A,6.2455468178,6.1244626045,5.6730675697,5.845913887,5.7860422134,6.1134190559,4.4089765549,5.3698186874,5.4898929596,5.3447608948,5.4843025208,4.1300497055,5.0430774689,5.432949543,4.4413838387,5.6316952705,4.9345541,4.671412468,4.6773562431,3.3153445721,4.8369035721,4.9079580307,3.3917169571,4.6824607849,4.9566001892,5.9247555733,4.3824114799,4.3129701614,3.9359593391,5.2132148743,4.3865971565,3.2627639771,4.5684762001,5.0644817352,5.5540118217,5.2172269821,5.6167016029,3.8419127464,2.9082884789,5.5469069481,5.1517248154,4.8468594551,4.219145298,5.3914208412,1.9564915895,3.6379115582,4.7525668144,5.790792942,5.5742197037,4.9711618423,4.5824537277,5.1383023262,4.0481142998,4.9375891685,6.2125730515,5.985022068,4.6156282425,1.4060250521,5.2759494781,5.0717325211,4.5169229507,4.986597538,4.181055069,4.3118882179,4.949637413,5.3494362831,3.9458136559,4.2207942009,4.1691074371,4.5004897118,5.2593932152
B9D2,1.1990786791,2.4606902599,2.0145053864,1.4504168034,2.1967265606,2.1591963768,3.7087721825,2.1588282585,2.0848670006,2.4080162048,1.0058742762,1.5198286772,2.4210131168,1.4093637466,2.2234904766,2.1593191624,0.7775901556,2.500641346,2.135081768,3.4638447762,1.9925074577,1.9019114971,1.4062263966,3.1804788113,2.7646286488,3.5356798172,0.6137343645,3.196624279,1.9424244165,3.3064751625,3.0383658409,2.9163563251,1.9267736673,1.9571791887,1.7605872154,2.3695223331,2.1117525101,1.8739234209,2.2368905544,2.8956420422,3.2944061756,2.0228292942,3.3973128796,3.3131630421,1.7840055227,1.3437318802,1.8198521137,2.6521582603,2.1568009853,2.1465053558,2.0757858753,1.8380199671,1.3543055058,1.9690418243,3.8859939575,1.6257988214,0.7912564874,0.8273922205,1.175812006,2.7418034077,1.7181094885,3.6355686188,1.8991911411,2.6972577572,3.4838545322,2.8150856495,3.5850226879,1.0112594366,2.0802006721,1.6590522528,2.7473852634
COQ8B,4.1867856979,4.044324398,3.8896098137,3.2907752991,3.4866242409,3.9859285355,4.8764381409,3.8290781975,3.9678878784,3.6780381203,3.6132016182,3.1218841076,3.6335589886,3.8415806293,2.7664573193,3.6750369072,2.5973286629,3.9455046654,3.7448823452,3.7036101818,3.4225976467,4.0760030746,3.3239536285,4.2391152382,4.0257287025,4.9666428566,3.3973622322,3.6774969101,3.2532873154,3.604581356,3.8285503387,4.0140519142,3.1892538071,2.7266721725,3.5215909481,3.8419630527,4.0453906059,3.0752313137,3.7781980038,4.5166077614,4.4246468544,3.4309771061,2.7644715309,3.9938282967,4.8545045853,3.2843852043,3.3772571087,3.5772476196,3.6176512241,4.076593399,4.312643528,3.1740195751,2.8899328709,3.57721138,4.0928330421,4.0666918755,1.8362351656,1.4220768213,2.6713364124,4.4956760406,4.0154261589,4.3319344521,3.2775013447,3.565767765,4.5445346832,4.2249970436,3.2519962788,3.9954574108,2.8012912273,3.0841050148,3.8499791622
ENKD1,0.987093091,3.151638031,1.3669571877,4.0108065605,3.5432732105,4.0299739838,4.5602807999,4.4117650986,2.7631077766,3.1482899189,4.6008763313,3.916333437,3.8975405693,0.7653768659,2.9879083633,4.7774882317,2.1595840454,4.0734519958,3.2332713604,3.4846279621,3.0594816208,3.1912214756,4.909216404,3.254796505,4.3710780144,3.4324128628,5.1948432922,3.5508513451,3.7145311832,2.5550701618,3.4268658161,4.8298192024,2.4591114521,2.4988379478,1.4836120605,4.0536847115,3.1387178898,3.7070057392,1.2567873001,2.5128262043,4.023938179,1.6156328917,2.8757939339,3.6739294529,4.0705695152,0.8624616861,3.6721425056,4.3369760513,3.6333265305,4.2898197174,4.1145834923,1.204453826,3.253636837,1.634198308,3.2861552238,3.9788179398,4.4841961861,1.3643090725,4.099943161,4.537103653,4.2323999405,4.1099038124,2.946113348,3.5631825924,3.3219137192,4.7393727303,4.097155571,3.1557865143,3.7284648418,3.1988492012,4.9784383774
NCOA3,4.5694851875,5.2317433357,5.0420532227,4.5185098648,4.2153601646,5.0575628281,4.8587865829,4.7223129272,7.9097852707,4.807030201,3.9428522587,3.7261991501,5.4810857773,5.5288338661,3.1814715862,3.6770458221,3.4136564732,2.4287507534,4.1081228256,4.6000437737,3.9142200947,4.4791789055,1.6139512062,3.9061882496,4.2279953957,3.5352940559,2.4005324841,4.0261273384,3.7929906845,3.4747605324,4.1887412071,3.3130586147,3.6218876839,3.3049752712,3.8625109196,7.6470193863,5.3910217285,4.0245943069,3.8349640369,3.7296614647,5.5496754646,6.9172883034,3.4166939259,4.42983675,1.3205887079,3.3938965797,2.9374065399,4.4627981186,4.7674322128,4.2899451256,4.1797895432,4.4385256767,4.3805217743,4.5775618553,3.2430689335,3.6135435104,2.3270232677,1.9666224718,2.8549013138,5.8728089333,5.0281667709,3.9288723469,3.5487201214,4.1665549278,4.2006611824,4.4059991837,3.5776100159,3.0784184933,2.9828567505,4.1448378563,4.2274560928
